ip,port,protocol,https,anonymity,country_code,country,city,org,asn,response_ms,connect_ms,uptime_pct,checks,last_checked,last_alive
206.245.131.160,80,http,no,elite,FR,France,Paris,Baxet Group Inc,AS26383 Baxet Group Inc.,83,12,100,260,2026-08-03T19:13:19.5077563Z,2026-08-03T19:13:19.5077563Z
95.211.64.139,8888,http,yes,transparent,NL,Netherlands,Amsterdam,Mullvad VPN AB,AS43357 Owl Limited,85,16,90.1,272,2026-08-03T19:13:13.4803708Z,2026-08-03T19:13:13.4803708Z
195.26.224.135,80,http,no,elite,NL,The Netherlands,Amsterdam,Servers Tech Fzco,AS216071 SERVERS TECH FZCO,85,11,97.7,264,2026-08-03T19:13:43.1177809Z,2026-08-03T19:13:43.1177809Z
93.123.16.14,80,http,no,transparent,BG,Bulgaria,Sofia,Ohost LLC,AS9028 OHOST LLC,89,44,100,47,2026-08-03T19:13:26.6178865Z,2026-08-03T19:13:26.6178865Z
93.123.16.38,80,http,no,transparent,BG,Bulgaria,Sofia,Ohost LLC,AS9028 OHOST LLC,89,44,99.6,261,2026-08-03T19:14:10.1485025Z,2026-08-03T19:14:10.1485025Z
185.85.111.18,80,http,no,elite,CH,Switzerland,Tann,Firestorm3,AS51395 Datasource AG,91,21,82.5,114,2026-08-03T19:15:17.9337309Z,2026-08-03T19:15:17.9337309Z
91.236.153.5,3128,http,yes,anonymous,FR,France,Lille,Direct Info Service Sarl,AS20986 EasyTeam SAS,103,24,89.8,128,2026-08-03T19:13:19.5400721Z,2026-08-03T19:13:19.5400721Z
135.87.39.23,443,http,yes,elite,FI,Finland,Helsinki,Nokia,AS8983 Nokia Solutions and Networks Oy,103,36,100,260,2026-08-03T19:13:19.5513717Z,2026-08-03T19:13:19.5513717Z
34.140.137.151,80,http,no,elite,BE,Belgium,Brussels,Google Cloud (europe-west1),AS396982 Google LLC,111,23,79.3,261,2026-08-03T19:15:36.8728125Z,2026-08-03T19:15:36.8728125Z
94.78.67.171,80,http,no,transparent,CY,Cyprus,Kyrenia,Netonline Bilisim Sirketi LTD,AS44558 Netonline Bilisim Sirketi LTD,122,55,100,261,2026-08-03T19:13:58.7473477Z,2026-08-03T19:13:58.7473477Z
5.255.117.127,1080,socks5,yes,elite,NL,The Netherlands,Dronten,TIG,AS60404 The Infrastructure Group B.V.,131,20,100,260,2026-08-03T19:13:19.5627098Z,2026-08-03T19:13:19.5627098Z
195.114.209.50,80,http,no,elite,ES,Spain,Alcobendas,Gigas Hosting S.L.,AS57286 GIGAS HOSTING S.A.,136,32,93.1,260,2026-08-03T19:13:43.1899867Z,2026-08-03T19:13:43.1899867Z
185.135.69.34,80,http,no,transparent,IQ,Iraq,Baghdad,Giganet Telecom,AS205889 Giga Nineveh for internet services Ltd,148,76,100,261,2026-08-03T19:13:58.7946852Z,2026-08-03T19:13:58.7946852Z
5.45.126.128,8080,http,no,elite,EE,Estonia,Jõhvi,Hosting Services,AS198068 P.A.G.M. OU,161,32,100,260,2026-08-03T19:13:13.5722510Z,2026-08-03T19:13:13.5722510Z
135.87.39.23,80,http,yes,elite,FI,Finland,Helsinki,Nokia,AS8983 Nokia Solutions and Networks Oy,162,32,100,260,2026-08-03T19:13:13.5741124Z,2026-08-03T19:13:13.5741124Z
135.87.39.23,9443,http,yes,elite,FI,Finland,Helsinki,Nokia,AS8983 Nokia Solutions and Networks Oy,162,35,100,260,2026-08-03T19:13:13.5772585Z,2026-08-03T19:13:13.5772585Z
65.108.103.19,80,http,no,elite,FI,Finland,Helsinki,Hetzner Online GmbH,AS24940 Hetzner Online GmbH,168,29,80.5,231,2026-08-03T19:15:25.1378269Z,2026-08-03T19:15:25.1378269Z
213.199.47.140,1080,socks5,yes,elite,FR,France,Lauterbourg,Contabo GmbH,AS51167 Contabo GmbH,169,8,99.6,261,2026-08-03T19:13:26.6595059Z,2026-08-03T19:13:26.6595059Z
176.111.37.216,39811,http,yes,transparent,UA,Ukraine,Dobropol'ye,Cogento Backbone Limited,AS214743 Cogento Backbone Limited,191,27,99.6,261,2026-08-03T19:13:58.7863897Z,2026-08-03T19:13:58.7863897Z
